Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2017-06-26,10.467092754219204,10.498111706378198,10.453036511518556,10.48357105255127,1700,0.0,0
2017-06-27,10.651756286621092,10.651756286621092,10.651756286621092,10.651756286621094,200,0.0,0
2017-06-28,10.651756286621092,10.651756286621092,10.651756286621092,10.651756286621094,0,0.0,0
2017-06-29,10.813156127929688,10.813156127929688,10.813156127929688,10.813156127929688,100,0.0,0
2017-06-30,10.813156127929688,10.813156127929688,10.813156127929688,10.813156127929688,0,0.0,0
2017-07-03,11.200894344912184,11.249361342476048,11.15727330754573,11.215434074401855,4600,0.0,0
2017-07-05,11.61287222272263,11.61287222272263,10.851928710937498,10.8519287109375,5200,0.0,0
2017-07-06,11.050645867897307,11.101537704467773,11.050645867897307,11.101537704467773,500,0.0,0
2017-07-07,10.81315545732408,10.81315545732408,10.619284629821777,10.619284629821777,1300,0.0,0
2017-07-10,10.645939375467785,10.758384704589844,10.645939375467785,10.758384704589844,500,0.0,0
2017-07-11,10.72833544005657,10.895548827089959,10.72833544005657,10.88827896118164,800,0.0,0
2017-07-12,10.888278961181642,10.888278961181642,10.888278961181642,10.88827896118164,0,0.0,0
2017-07-13,10.856775342510717,11.067609786987305,10.856775342510717,11.067609786987305,1500,0.0,0
2017-07-14,11.065186243136035,11.200896263122559,11.065186243136035,11.200896263122559,2800,0.0,0
2017-07-17,11.186357473606328,11.203805524673427,11.123349800798222,11.128195762634277,3100,0.0,0
2017-07-18,11.162016344671896,11.162016344671896,11.126235961914062,11.126235961914062,700,0.256,0
2017-07-19,11.126235961914062,11.126235961914062,11.126235961914062,11.126235961914062,0,0.0,0
2017-07-20,11.317388971090157,11.338464736938477,11.317388971090157,11.338464736938477,500,0.0,0
2017-07-21,11.02820612754427,11.033107664674558,11.0135015161534,11.018403053283691,1400,0.0,0
2017-07-24,11.13603687286377,11.13603687286377,11.13603687286377,11.13603687286377,1000,0.0,0
2017-07-25,11.390910148620605,11.390910148620605,11.390910148620605,11.390910148620605,300,0.0,0
2017-07-26,11.390910148620605,11.390910148620605,11.390910148620605,11.390910148620605,0,0.0,0
2017-07-27,11.390910148620605,11.390910148620605,11.390910148620605,11.390910148620605,0,0.0,0
2017-07-28,11.390910148620605,11.390910148620605,11.390910148620605,11.390910148620605,0,0.0,0
2017-07-31,11.557559133652092,11.578145027160645,11.557559133652092,11.578145027160645,1600,0.0,0
2017-08-01,11.542857014511453,11.568835258483887,11.529133082543865,11.568835258483887,2500,0.0,0
2017-08-02,11.557559967041017,11.557559967041017,11.557559967041017,11.557559967041016,100,0.0,0
2017-08-03,11.62863327667943,11.645788192749023,11.62863327667943,11.645788192749023,800,0.0,0
2017-08-04,11.604122207985636,11.670291551366168,11.604122207985636,11.665390014648438,700,0.0,0
2017-08-07,11.650686775045493,11.650686775045493,11.628630326427182,11.631080627441406,1100,0.0,0
2017-08-08,11.660976523650014,11.680091857910158,11.660976523650014,11.680091857910156,500,0.0,0
2017-08-09,11.655098206063535,11.69480037689209,11.655098206063535,11.69480037689209,700,0.0,0
2017-08-10,11.640887460043915,11.644808316881734,11.562464714050293,11.562464714050293,1200,0.0,0
2017-08-11,11.562464714050293,11.562464714050293,11.562464714050293,11.562464714050293,0,0.0,0
2017-08-14,11.689898667640238,11.689898667640238,11.34189701080322,11.341897010803223,20200,0.0,0
2017-08-15,11.322293256821132,11.430124282836914,11.322293256821132,11.430124282836914,1300,0.0,0
2017-08-16,11.430124282836914,11.430124282836914,11.430124282836914,11.430124282836914,0,0.0,0
2017-08-17,11.420320973034988,11.420320973034988,11.268377045204282,11.332096099853516,1800,0.0,0
