Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1988-06-22,2.7992939949035645,2.8749505893604175,2.7992939949035645,2.7992939949035645,18200,0.0,0
1988-06-23,2.723637216231402,2.723637216231402,2.57232403755188,2.57232403755188,51100,0.0,0
1988-06-24,2.647980213165283,2.647980213165283,2.647980213165283,2.647980213165283,11800,0.0,0
1988-06-27,2.647980626891641,2.647980626891641,2.57232403755188,2.57232403755188,13200,0.0,0
1988-06-28,2.5723233968019485,2.5723233968019485,2.4210102558135986,2.4210102558135986,16200,0.0,0
1988-06-29,2.4966676235198975,2.5723242181720156,2.4966676235198975,2.4966676235198975,8900,0.0,0
1988-06-30,2.647980213165283,2.7236367906842913,2.647980213165283,2.647980213165283,47300,0.0,0
1988-07-01,2.874950885772705,2.9506074880298816,2.874950885772705,2.874950885772705,29100,0.0,0
1988-07-05,2.8749505893604175,2.9506071838172705,2.7992939949035645,2.7992939949035645,14000,0.0,0
1988-07-06,2.799294180340237,2.799294180340237,2.723637580871582,2.723637580871582,20000,0.0,0
1988-07-07,2.723637580871582,2.799294180340237,2.723637580871582,2.723637580871582,6900,0.0,0
1988-07-08,2.7236367906842913,2.7236367906842913,2.647980213165283,2.647980213165283,9300,0.0,0
1988-07-11,2.647980213165283,2.7236367906842913,2.647980213165283,2.647980213165283,31400,0.0,0
1988-07-12,2.647980213165283,2.7992933682032994,2.647980213165283,2.647980213165283,3600,0.0,0
1988-07-13,2.723637580871582,2.799294180340237,2.723637580871582,2.723637580871582,2800,0.0,0
1988-07-14,2.7236367906842913,2.7992933682032994,2.647980213165283,2.647980213165283,26400,0.0,0
1988-07-15,2.647980213165283,2.7992933682032994,2.647980213165283,2.647980213165283,13000,0.0,0
1988-07-18,2.647980626891641,2.723637216231402,2.57232403755188,2.57232403755188,10500,0.0,0
1988-07-19,2.5723242181720156,2.647980812824134,2.4966676235198975,2.4966676235198975,7500,0.0,0
1988-07-20,2.496666485263455,2.496666485263455,2.345353364944458,2.345353364944458,31400,0.0,0
1988-07-21,2.4210102558135986,2.4966668263077736,2.4210102558135986,2.4210102558135986,13200,0.0,0
1988-07-22,2.4210099251039567,2.496666485263455,2.345353364944458,2.345353364944458,21100,0.0,0
1988-07-25,2.345353364944458,2.496666485263455,2.345353364944458,2.345353364944458,2000,0.0,0
1988-07-26,2.345353364944458,2.4210099251039567,2.345353364944458,2.345353364944458,26900,0.0,0
1988-07-27,2.345353364944458,2.4210099251039567,2.345353364944458,2.345353364944458,1900,0.0,0
1988-07-28,2.345353364944458,2.4210099251039567,2.345353364944458,2.345353364944458,10300,0.0,0
