Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1998-06-24,1.9359058803982203,1.972204115655687,1.9359058803982203,1.9601047039031982,517300,0.0,0
1998-06-25,1.9601047039031982,1.984303527408176,1.9480052921507092,1.9601047039031982,297800,0.0,0
1998-06-26,1.9601055069203759,1.972204923629761,1.9480060902109908,1.9722049236297607,316000,0.0,0
1998-06-29,1.972204923629761,1.972204923629761,1.9601055069203759,1.9722049236297607,164200,0.0,0
1998-06-30,1.9722021672783827,1.9843015670776365,1.960102767479129,1.9843015670776367,252100,0.0,0
1998-07-01,1.9843015670776365,1.9964009668768905,1.9722021672783827,1.9843015670776367,261100,0.0,0
1998-07-02,1.9843022449907048,2.0085010528564453,1.9843022449907048,2.0085010528564453,149300,0.0,0
1998-07-06,2.008502574737914,2.020601987838745,1.9964031616370834,2.020601987838745,357900,0.0,0
1998-07-07,2.008502574737914,2.020601987838745,1.9964031616370834,2.020601987838745,243400,0.0,0
1998-07-08,2.0205997517614653,2.0205997517614653,1.9843015526280259,1.9964009523391724,287700,0.0,0
1998-07-09,2.008500352050319,2.008500352050319,1.9964009523391724,1.9964009523391724,222400,0.0,0
1998-07-10,2.0085003666761443,2.0085003666761443,1.9843015670776365,1.9843015670776367,142900,0.0,0
1998-07-13,1.9964009668768905,1.9964009668768905,1.9843015670776365,1.9843015670776367,328400,0.0,0
1998-07-14,1.9964009523391724,1.9964009523391724,1.9843015526280259,1.9964009523391724,224500,0.0,0
1998-07-15,1.9843015670776365,1.9964009668768905,1.9843015670776365,1.9843015670776367,217100,0.0,0
1998-07-16,1.9843015670776365,2.0085003666761443,1.9843015670776365,1.9843015670776367,186600,0.0,0
1998-07-17,1.9964009523391724,1.9964009523391724,1.9843015526280259,1.9964009523391724,209900,0.0,0
1998-07-20,1.9964009523391724,1.9964009523391724,1.9843015526280259,1.9964009523391724,218900,0.0,0
1998-07-21,1.996401648923575,2.0085010528564453,1.9843022449907048,2.0085010528564453,268500,0.0,0
1998-07-22,1.9964009523391724,2.0205997517614653,1.9843015526280259,1.9964009523391724,246600,0.0,0
1998-07-23,2.0085023509131537,2.0085023509131537,1.9601047039031982,1.9601047039031982,204900,0.0,0
1998-07-24,1.984303527408176,1.9964029391606648,1.9359058803982203,1.9601047039031982,445800,0.0,0
1998-07-27,1.9480044841766357,1.9480044841766357,1.9359050774426192,1.9480044841766357,331100,0.0,0
1998-07-28,1.9359040260314941,1.948003426194191,1.9359040260314941,1.9359040260314941,315000,0.0,0
1998-07-29,1.9480044841766357,1.960103890910652,1.9359050774426192,1.9480044841766357,308000,0.0,0
1998-07-30,1.9480044841766357,1.9480044841766357,1.9359050774426192,1.9480044841766357,166300,0.0,0
1998-07-31,1.9480044841766357,1.9480044841766357,1.9359050774426192,1.9480044841766357,189500,0.0,0
1998-08-03,1.9238056707086029,1.9480044841766357,1.9238056707086029,1.9480044841766357,116800,0.0,0
1998-08-04,1.9480044841766357,1.960103890910652,1.9359050774426192,1.9480044841766357,204700,0.0,0
1998-08-05,1.9480044841766357,1.960103890910652,1.9359050774426192,1.9480044841766357,273900,0.0,0
1998-08-06,1.9480044841766357,1.9722032976446684,1.9359050774426192,1.9480044841766357,270400,0.0,0
1998-08-07,1.972204115655687,1.972204115655687,1.9480052921507092,1.9601047039031982,178500,0.0,0
1998-08-10,1.9722032976446684,1.9722032976446684,1.9480044841766357,1.9480044841766357,292100,0.0,0
1998-08-11,1.9480052921507092,1.972204115655687,1.9480052921507092,1.9601047039031982,308800,0.0,0
1998-08-12,1.972769021987915,1.997124195098877,1.960591435432434,1.972769021987915,328300,0.065,0
1998-08-13,1.9727686621387555,1.9727686621387555,1.9484134934703756,1.9605910778045654,210100,0.0,0
1998-08-14,1.9605899959802628,1.9605899959802628,1.9484124183654785,1.9484124183654785,176400,0.0,0
1998-08-17,1.9484138488769531,1.960591435432434,1.9362362623214722,1.9362362623214722,189500,0.0,0
1998-08-18,1.9484124183654785,1.9484124183654785,1.9362348407506944,1.9484124183654785,241500,0.0,0
1998-08-19,1.9484124183654785,1.9484124183654785,1.92405726313591,1.9484124183654785,192500,0.0,0
1998-08-20,1.9362348407506944,1.9484124183654785,1.92405726313591,1.9484124183654785,173600,0.0,0
1998-08-21,1.9362348407506944,1.9484124183654785,1.92405726313591,1.9484124183654785,207300,0.0,0
1998-08-24,1.9362362623214722,1.9484138488769531,1.9240586757659912,1.9362362623214722,356300,0.0,0
1998-08-25,1.9362348043001616,1.9362348043001616,1.8753469173724835,1.8997020721435547,474100,0.0,0
1998-08-26,1.8753469173724835,1.8997020721435547,1.863169339986948,1.8997020721435547,306500,0.0,0
1998-08-27,1.89970241583787,1.89970241583787,1.850992097483053,1.8753472566604614,350500,0.0,0
1998-08-28,1.8875259160995483,1.8875259160995483,1.8144603967666626,1.8144603967666626,362400,0.0,0
1998-08-31,1.8388137330814283,1.8388137330814283,1.765748286733822,1.7901034355163574,387200,0.0,0
1998-09-01,1.7901034355163574,1.8266361586901605,1.7535707123425541,1.7901034355163574,783700,0.0,0
1998-09-02,1.8144586439195431,1.8509913682937622,1.7901034943367307,1.8509913682937622,743600,0.0,0
1998-09-03,1.8509917626014123,1.9118796495290904,1.8388141852158768,1.8997020721435547,639300,0.0,0
1998-09-04,1.911878838569303,1.9240564107894897,1.8997012663491166,1.9240564107894897,277500,0.0,0
1998-09-08,1.9240587957345756,1.9362363830493514,1.8875260337902482,1.9118812084197998,492300,0.0,0
1998-09-09,1.9118803552552766,1.9118803552552766,1.8509924458522424,1.8631700277328491,612900,0.0,0
1998-09-10,1.8509917626014123,1.8997020721435547,1.8509917626014123,1.8997020721435547,336100,0.0,0
1998-09-11,1.900193214416504,1.9124525254772555,1.8879339033557523,1.900193214416504,352500,0.065,0
1998-09-14,1.900193214416504,1.9124525254772555,1.8879339033557523,1.900193214416504,361300,0.0,0
1998-09-15,1.9124505519866943,1.9247098503968656,1.8879319551663523,1.9124505519866943,566500,0.0,0
1998-09-16,1.9124505519866943,1.9124505519866943,1.9001912535765233,1.9124505519866943,372700,0.0,0
1998-09-17,1.9124505519866943,1.9124505519866943,1.9001912535765233,1.9124505519866943,246800,0.0,0
1998-09-18,1.9124505519866943,1.9124505519866943,1.8879319551663523,1.9124505519866943,363400,0.0,0
1998-09-21,1.9124505519866943,1.9124505519866943,1.8879319551663523,1.9124505519866943,285900,0.0,0
1998-09-22,1.887933611869812,1.9124522302057836,1.887933611869812,1.887933611869812,417300,0.0,0
1998-09-23,1.900193214416504,1.900193214416504,1.8756745922950007,1.900193214416504,427500,0.0,0
1998-09-24,1.900193907652691,1.9247125387191772,1.8879345921194477,1.9247125387191772,583900,0.0,0
1998-09-25,1.9124525254772555,1.9247118365380071,1.900193214416504,1.900193214416504,353100,0.0,0
1998-09-28,1.900193214416504,1.9124525254772555,1.900193214416504,1.900193214416504,293500,0.0,0
1998-09-29,1.9124505519866943,1.9124505519866943,1.9001912535765233,1.9124505519866943,327600,0.0,0
1998-09-30,1.9124505519866943,1.9124505519866943,1.9001912535765233,1.9124505519866943,210100,0.0,0
1998-10-01,1.9124525254772555,1.9124525254772555,1.8879339033557523,1.900193214416504,632600,0.0,0
1998-10-02,1.9124522302057836,1.9124522302057836,1.887933611869812,1.887933611869812,389600,0.0,0
1998-10-05,1.9001928089480649,1.9001928089480649,1.85115557516876,1.8634148836135864,501500,0.0,0
1998-10-06,1.8634148836135862,1.8756741920584126,1.838896266723934,1.8634148836135864,422100,0.0,0
1998-10-07,1.875675856667077,1.875675856667077,1.8143792600439699,1.8266385793685913,399500,0.0,0
1998-10-08,1.8266385793685913,1.8266385793685913,1.7776013020701058,1.8266385793685913,380300,0.0,0
1998-10-09,1.8266368540557654,1.851155469546447,1.802118238565084,1.8143775463104248,317100,0.0,0
1998-10-12,1.8266370844841002,1.8511557030677794,1.8266370844841002,1.83889639377594,354500,0.0,0
1998-10-13,1.8511395726427937,1.8511395726427937,1.8017758507056525,1.8387986421585083,277900,0.062,0
1998-10-14,1.826457046327137,1.8511388983045307,1.8141161203384402,1.81411612033844,611800,0.0,0
1998-10-15,1.826457711674223,1.8387986421585085,1.814116781189938,1.8387986421585083,259400,0.0,0
1998-10-16,1.83879794945588,1.83879794945588,1.8141160977853312,1.8264570236206055,271300,0.0,0
1998-10-19,1.8264570967356364,1.851138949394226,1.8264570967356364,1.851138949394226,350900,0.0,0
1998-10-20,1.8387980230649312,1.863479875723521,1.8387980230649312,1.851138949394226,474300,0.0,0
1998-10-21,1.8511382159807825,1.8634791374206543,1.8387972945409106,1.8634791374206543,337700,0.0,0
1998-10-22,1.8634791374206543,1.8634791374206543,1.8387972945409106,1.8634791374206543,311100,0.0,0
1998-10-23,1.863479875723521,1.8758208020528155,1.851138949394226,1.851138949394226,436500,0.0,0
1998-10-26,1.8634791374206543,1.8758200588605263,1.8511382159807825,1.8634791374206543,375000,0.0,0
1998-10-27,1.8634802279933806,1.912843942642212,1.8634802279933806,1.912843942642212,539300,0.0,0
1998-10-28,1.912843942642212,1.9251848713044197,1.8881620853177963,1.912843942642212,264300,0.0,0
1998-10-29,1.912843942642212,1.9251848713044197,1.912843942642212,1.912843942642212,298600,0.0,0
1998-10-30,1.9251830856521408,1.9251830856521408,1.8881603340049842,1.9005012512207031,573300,0.0,0
1998-11-02,1.900502105164372,1.900502105164372,1.8758202596427567,1.8881611824035645,256900,0.0,0
1998-11-03,1.9005012512207031,1.9005012512207031,1.8881603340049842,1.9005012512207031,355300,0.0,0
1998-11-04,1.9005012512207031,1.9005012512207031,1.8881603340049842,1.9005012512207031,358800,0.0,0
1998-11-05,1.9005012512207031,1.9005012512207031,1.8881603340049842,1.9005012512207031,312400,0.0,0
1998-11-06,1.8881611824035645,1.900502105164372,1.8758202596427567,1.8881611824035645,272700,0.0,0
1998-11-09,1.900502282839555,1.9251841306686401,1.8881613589250124,1.9251841306686401,519000,0.0,0
1998-11-10,1.9250861119914364,1.9375060223913811,1.9126662015914915,1.9126662015914917,354700,0.062,0
1998-11-11,1.9126662015914915,1.9250861119914364,1.9002462911915468,1.9126662015914917,439900,0.0,0
1998-11-12,1.9126662015914915,1.9126662015914915,1.9002462911915468,1.9126662015914917,365700,0.0,0
1998-11-13,1.9126648528903138,1.9126648528903138,1.900244951248169,1.900244951248169,340500,0.0,0
1998-11-16,1.900244951248169,1.9126648528903138,1.887825049606024,1.900244951248169,354000,0.0,0
1998-11-17,1.9002446338830405,1.9126645334509036,1.8754048347473145,1.8754048347473145,411100,0.0,0
1998-11-18,1.875404518685843,1.9002443136353244,1.875404518685843,1.8878244161605835,402800,0.0,0
1998-11-19,1.8878247343151775,1.9002446338830405,1.8754048347473145,1.8754048347473145,504000,0.0,0
1998-11-20,1.875404518685843,1.9002443136353244,1.875404518685843,1.8878244161605835,483200,0.0,0
1998-11-23,1.9002446338830405,1.9002446338830405,1.8754048347473145,1.8754048347473145,342000,0.0,0
1998-11-24,1.8878244161605837,1.8878244161605837,1.875404518685843,1.8878244161605835,428000,0.0,0
1998-11-25,1.8878244161605837,1.8878244161605837,1.875404518685843,1.8878244161605835,261400,0.0,0
1998-11-27,1.8878244161605837,1.9002443136353244,1.875404518685843,1.8878244161605835,124000,0.0,0
1998-11-30,1.9002443136353244,1.9002443136353244,1.875404518685843,1.8878244161605835,321900,0.0,0
1998-12-01,1.887825049606024,1.900244951248169,1.8754051479638794,1.900244951248169,529900,0.0,0
1998-12-02,1.8878244161605837,1.912664211110065,1.8878244161605837,1.8878244161605835,393400,0.0,0
1998-12-03,1.9126648528903138,1.9126648528903138,1.887825049606024,1.900244951248169,367900,0.0,0
1998-12-04,1.887825049606024,1.900244951248169,1.887825049606024,1.900244951248169,365600,0.0,0
1998-12-07,1.9002443136353244,1.9002443136353244,1.8878244161605837,1.8878244161605835,402500,0.0,0
1998-12-08,1.900244951248169,1.900244951248169,1.8754051479638794,1.900244951248169,380700,0.0,0
1998-12-09,1.9002446338830405,1.9002446338830405,1.8754048347473145,1.8754048347473145,357700,0.0,0
1998-12-10,1.8754051479638794,1.900244951248169,1.8754051479638794,1.900244951248169,397100,0.0,0
1998-12-11,1.9001437425613403,1.9001437425613403,1.875141851211849,1.9001437425613403,291000,0.062,0
1998-12-14,1.9001462475565454,1.9001462475565454,1.8501423989366363,1.8626433610916138,724600,0.0,0
1998-12-15,1.862640913327535,1.8751418590545654,1.8501399676005044,1.8751418590545654,474500,0.0,0
1998-12-16,1.8751413838283437,1.8751413838283437,1.8376385561517767,1.8501394987106323,455100,0.0,0
1998-12-17,1.8501399676005044,1.8876428047815959,1.837639021873474,1.8751418590545654,601700,0.0,0
1998-12-18,1.875144323246591,1.8876452854015682,1.8626433610916135,1.8626433610916138,425900,0.0,0
1998-12-21,1.862640441269488,1.8751413838283437,1.8501394987106323,1.8501394987106323,523100,0.0,0
1998-12-22,1.8501394987106323,1.862640441269488,1.8251376135929211,1.8501394987106323,665600,0.0,0
1998-12-23,1.8501394987106323,1.8501394987106323,1.8251376135929211,1.8501394987106323,607000,0.0,0
1998-12-24,1.8501423989366363,1.8626433610916135,1.8376414367816591,1.8626433610916138,233100,0.0,0
1998-12-28,1.862640441269488,1.8751413838283437,1.8251376135929211,1.8501394987106323,748000,0.0,0
1998-12-29,1.8501421588740938,1.8501421588740938,1.8126392772752946,1.8251402378082275,999700,0.0,0
1998-12-30,1.8376385561517767,1.8501394987106323,1.8251376135929211,1.8501394987106323,637500,0.0,0
1998-12-31,1.8376385561517767,1.8501394987106323,1.8251376135929211,1.8501394987106323,626900,0.0,0
1999-01-04,1.8376385561517767,1.8501394987106323,1.8376385561517767,1.8501394987106323,348900,0.0,0
1999-01-05,1.8501394987106323,1.862640441269488,1.8251376135929211,1.8501394987106323,527100,0.0,0
1999-01-06,1.8626433610916135,1.8626433610916135,1.8376414367816591,1.8626433610916138,269400,0.0,0
1999-01-07,1.8626433610916135,1.8626433610916135,1.8376414367816591,1.8626433610916138,361900,0.0,0
1999-01-08,1.8497550560010445,1.8623384237289429,1.8497550560010445,1.8623384237289429,349900,0.061,0
1999-01-11,1.8497565984725952,1.8623399766934972,1.8497565984725952,1.8497565984725952,333300,0.0,0
1999-01-12,1.8623384237289429,1.874921791456841,1.8497550560010445,1.8623384237289429,405000,0.0,0
1999-01-13,1.8497578019965184,1.862341188404658,1.8245910291802392,1.837174415588379,580700,0.0,0
1999-01-14,1.849757451024549,1.849757451024549,1.7994239149422482,1.8245906829833984,1045300,0.0,0
